GEO_ID,NAME,B03002_001E,B03002_001M,B03002_002E,B03002_002M,B03002_003E,B03002_003M,B03002_004E,B03002_004M,B03002_005E,B03002_005M,B03002_006E,B03002_006M,B03002_007E,B03002_007M,B03002_008E,B03002_008M,B03002_009E,B03002_009M,B03002_010E,B03002_010M,B03002_011E,B03002_011M,B03002_012E,B03002_012M,B03002_013E,B03002_013M,B03002_014E,B03002_014M,B03002_015E,B03002_015M,B03002_016E,B03002_016M,B03002_017E,B03002_017M,B03002_018E,B03002_018M,B03002_019E,B03002_019M,B03002_020E,B03002_020M,B03002_021E,B03002_021M
1500000US360470395002,"Block Group 2, Census Tract 395, Kings County, New York",1594,502,1211,464,378,167,494,403,0,12,339,285,0,12,0,12,0,12,0,12,0,12,383,210,110,74,27,36,0,12,0,12,0,12,246,197,0,12,0,12,0,12
1500000US360470564002,"Block Group 2, Census Tract 564, Kings County, New York",1088,275,1017,266,821,218,0,12,0,12,115,103,76,109,0,12,5,7,0,12,5,7,71,57,49,41,0,12,0,12,0,12,0,12,22,25,0,12,0,12,0,12
1500000US360470001004,"Block Group 4, Census Tract 1, Kings County, New York",1749,427,1681,427,1007,394,544,275,32,51,98,117,0,12,0,12,0,12,0,12,0,12,68,80,68,80,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12
1500000US360470493004,"Block Group 4, Census Tract 493, Kings County, New York",1789,673,135,166,0,12,135,166,0,12,0,12,0,12,0,12,0,12,0,12,0,12,1654,675,682,433,120,133,0,12,0,12,0,12,852,640,0,12,0,12,0,12
1500000US360470323001,"Block Group 1, Census Tract 323, Kings County, New York",1223,289,1147,282,296,120,703,252,0,12,11,17,0,12,0,12,137,181,41,61,96,153,76,56,33,37,20,32,0,12,0,12,0,12,23,27,0,12,0,12,0,12
1500000US360470932001,"Block Group 1, Census Tract 932, Kings County, New York",1140,162,1106,166,23,37,1083,172,0,12,0,12,0,12,0,12,0,12,0,12,0,12,34,33,21,34,0,12,0,12,0,12,0,12,6,10,7,12,0,12,7,12
1500000US360470300002,"Block Group 2, Census Tract 300, Kings County, New York",2566,431,2185,362,615,242,33,48,14,25,1487,347,0,12,0,12,36,61,0,12,36,61,381,388,32,36,0,12,0,12,0,12,0,12,349,387,0,12,0,12,0,12
1500000US360471058013,"Block Group 3, Census Tract 1058.01, Kings County, New York",1561,448,1085,326,486,160,579,285,0,12,20,35,0,12,0,12,0,12,0,12,0,12,476,312,425,313,0,12,0,12,0,12,0,12,17,28,34,38,16,27,18,28
1500000US360470287001,"Block Group 1, Census Tract 287, Kings County, New York",1194,362,854,354,294,120,417,308,27,43,116,74,0,12,0,12,0,12,0,12,0,12,340,130,158,84,55,86,0,12,0,12,0,12,115,72,12,27,0,12,12,27
1500000US360470421002,"Block Group 2, Census Tract 421, Kings County, New York",992,355,472,216,368,181,78,61,0,12,14,24,0,12,0,12,12,21,0,12,12,21,520,294,233,182,43,68,0,12,0,12,0,12,244,194,0,12,0,12,0,12
1500000US360470065006,"Block Group 6, Census Tract 65, Kings County, New York",1335,327,1249,320,1040,287,71,104,0,12,74,86,0,12,0,12,64,55,0,12,64,55,86,80,71,75,0,12,0,12,0,12,0,12,0,12,15,24,15,24,0,12
1500000US360470556003,"Block Group 3, Census Tract 556, Kings County, New York",1011,428,727,229,457,190,4,9,0,12,266,151,0,12,0,12,0,12,0,12,0,12,284,347,211,329,0,12,0,12,0,12,0,12,73,115,0,12,0,12,0,12
1500000US360470193002,"Block Group 2, Census Tract 193, Kings County, New York",1895,443,1663,394,238,131,1410,384,0,12,15,26,0,12,0,12,0,12,0,12,0,12,232,196,76,63,156,191,0,12,0,12,0,12,0,12,0,12,0,12,0,12
1500000US360470790004,"Block Group 4, Census Tract 790, Kings County, New York",1077,384,1068,383,78,79,980,385,0,12,0,12,0,12,0,12,10,15,0,12,10,15,9,14,9,14,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12
1500000US360470610043,"Block Group 3, Census Tract 610.04, Kings County, New York",1707,401,1707,401,1662,397,0,12,0,12,14,22,0,12,0,12,31,53,0,12,31,53,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12
1500000US360470414011,"Block Group 1, Census Tract 414.01, Kings County, New York",936,408,670,268,624,269,0,12,0,12,46,49,0,12,0,12,0,12,0,12,0,12,266,315,0,12,0,12,0,12,13,21,0,12,253,317,0,12,0,12,0,12
1500000US360470108001,"Block Group 1, Census Tract 108, Kings County, New York",819,336,686,324,102,96,0,12,0,12,584,312,0,12,0,12,0,12,0,12,0,12,133,123,11,18,21,24,0,12,0,12,0,12,84,128,17,32,0,12,17,32
1500000US360470830001,"Block Group 1, Census Tract 830, Kings County, New York",817,340,764,339,67,105,531,299,0,12,121,168,0,12,0,12,45,52,14,22,31,47,53,119,53,119,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12
1500000US360470764003,"Block Group 3, Census Tract 764, Kings County, New York",1084,275,935,270,369,170,379,219,0,12,148,122,0,12,12,21,27,42,0,12,27,42,149,129,127,105,0,12,0,12,0,12,0,12,22,33,0,12,0,12,0,12
1500000US360470840001,"Block Group 1, Census Tract 840, Kings County, New York",1284,277,1242,284,17,13,1177,285,0,12,38,36,0,12,0,12,10,17,0,12,10,17,42,42,22,28,0,12,0,12,0,12,0,12,20,31,0,12,0,12,0,12
1500000US360470176002,"Block Group 2, Census Tract 176, Kings County, New York",1438,226,1284,194,896,184,22,26,0,12,361,133,0,12,0,12,5,8,0,12,5,8,154,141,69,59,0,12,0,12,0,12,0,12,78,107,7,13,7,13,0,12
1500000US360470152002,"Block Group 2, Census Tract 152, Kings County, New York",964,165,861,162,549,143,101,57,0,12,211,106,0,12,0,12,0,12,0,12,0,12,103,75,85,73,9,19,0,12,0,12,0,12,9,19,0,12,0,12,0,12
1500000US360470314002,"Block Group 2, Census Tract 314, Kings County, New York",1166,388,1122,387,1012,394,11,11,20,34,79,77,0,12,0,12,0,12,0,12,0,12,44,39,41,39,0,12,0,12,0,12,0,12,3,7,0,12,0,12,0,12
1500000US360470646001,"Block Group 1, Census Tract 646, Kings County, New York",1286,222,1190,247,1037,229,15,22,0,12,138,137,0,12,0,12,0,12,0,12,0,12,96,110,70,105,15,22,0,12,0,12,0,12,11,17,0,12,0,12,0,12
1500000US360470421004,"Block Group 4, Census Tract 421, Kings County, New York",1495,366,473,262,150,88,153,238,0,12,170,151,0,12,0,12,0,12,0,12,0,12,1022,379,419,250,0,12,0,12,0,12,0,12,584,290,19,39,0,12,19,39
1500000US360470233002,"Block Group 2, Census Tract 233, Kings County, New York",2864,447,2116,411,0,12,2058,419,0,12,0,12,0,12,0,12,58,94,0,12,58,94,748,311,290,219,97,85,0,12,0,12,0,12,261,208,100,109,23,41,77,103
1500000US360470094003,"Block Group 3, Census Tract 94, Kings County, New York",1626,409,1045,350,121,67,95,132,0,12,816,318,0,12,0,12,13,20,0,12,13,20,581,298,31,51,0,12,0,12,0,12,0,12,550,298,0,12,0,12,0,12
1500000US360470437002,"Block Group 2, Census Tract 437, Kings County, New York",1187,288,797,224,207,152,518,193,0,12,16,27,0,12,0,12,56,44,0,12,56,44,390,213,37,47,0,12,0,12,0,12,0,12,353,217,0,12,0,12,0,12
1500000US360470354001,"Block Group 1, Census Tract 354, Kings County, New York",2652,519,2451,514,2414,518,37,62,0,12,0,12,0,12,0,12,0,12,0,12,0,12,201,191,201,191,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12
1500000US360470244001,"Block Group 1, Census Tract 244, Kings County, New York",879,274,753,266,608,253,7,8,0,12,138,81,0,12,0,12,0,12,0,12,0,12,126,122,1,2,0,12,0,12,0,12,0,12,125,122,0,12,0,12,0,12
1500000US360470044000,"Block Group 0, Census Tract 44, Kings County, New York",0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12
1500000US360470207002,"Block Group 2, Census Tract 207, Kings County, New York",1487,318,1182,267,774,216,153,104,0,12,153,218,0,12,12,22,90,67,0,12,90,67,305,209,40,45,252,199,0,12,0,12,0,12,0,12,13,22,0,12,13,22
1500000US360470197004,"Block Group 4, Census Tract 197, Kings County, New York",1119,237,1027,229,492,164,377,198,0,12,94,92,0,12,0,12,64,55,1,4,63,54,92,74,33,50,59,58,0,12,0,12,0,12,0,12,0,12,0,12,0,12
1500000US360470591001,"Block Group 1, Census Tract 591, Kings County, New York",1029,259,793,233,756,230,10,15,0,12,8,13,0,12,0,12,19,21,0,12,19,21,236,230,44,52,192,226,0,12,0,12,0,12,0,12,0,12,0,12,0,12
1500000US360470561002,"Block Group 2, Census Tract 561, Kings County, New York",778,236,750,235,654,225,0,12,25,38,49,49,0,12,0,12,22,25,0,12,22,25,28,33,28,33,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12
1500000US360470433002,"Block Group 2, Census Tract 433, Kings County, New York",898,444,248,151,125,99,67,104,0,12,56,61,0,12,0,12,0,12,0,12,0,12,650,425,326,360,40,47,0,12,0,12,0,12,250,241,34,54,0,12,34,54
1500000US360470194003,"Block Group 3, Census Tract 194, Kings County, New York",789,246,788,245,466,185,5,10,0,12,309,224,0,12,0,12,8,12,8,12,0,12,1,13,0,12,0,12,0,12,0,12,0,12,1,13,0,12,0,12,0,12
1500000US360470818001,"Block Group 1, Census Tract 818, Kings County, New York",2327,578,2241,596,176,73,2022,597,0,12,24,22,0,12,19,29,0,12,0,12,0,12,86,102,0,12,62,98,0,12,0,12,0,12,24,30,0,12,0,12,0,12
1500000US360470798021,"Block Group 1, Census Tract 798.02, Kings County, New York",2575,540,2163,541,775,234,1232,496,0,12,89,88,0,12,52,80,15,23,0,12,15,23,412,346,162,209,19,30,0,12,0,12,0,12,231,330,0,12,0,12,0,12
1500000US360471058042,"Block Group 2, Census Tract 1058.04, Kings County, New York",882,223,852,222,580,215,257,153,0,12,15,24,0,12,0,12,0,12,0,12,0,12,30,35,14,23,0,12,0,12,0,12,0,12,16,26,0,12,0,12,0,12
1500000US360470530001,"Block Group 1, Census Tract 530, Kings County, New York",1401,368,1067,340,355,147,0,12,0,12,670,304,0,12,0,12,42,68,0,12,42,68,334,238,305,224,0,12,0,12,0,12,0,12,29,45,0,12,0,12,0,12
1500000US360470090002,"Block Group 2, Census Tract 90, Kings County, New York",980,228,709,220,102,61,69,54,14,24,518,205,0,12,0,12,6,10,0,12,6,10,271,139,21,19,0,12,19,31,0,12,0,12,211,139,20,25,16,24,4,7
1500000US360470170001,"Block Group 1, Census Tract 170, Kings County, New York",1229,324,931,313,387,224,0,12,0,12,544,215,0,12,0,12,0,12,0,12,0,12,298,224,212,202,0,12,0,12,0,12,0,12,86,138,0,12,0,12,0,12
1500000US360470210003,"Block Group 3, Census Tract 210, Kings County, New York",1278,306,813,255,440,185,0,12,0,12,335,213,0,12,0,12,38,40,10,15,28,38,465,259,191,182,0,12,0,12,0,12,0,12,274,183,0,12,0,12,0,12
1500000US360470220001,"Block Group 1, Census Tract 220, Kings County, New York",1612,479,1612,479,1403,439,13,22,0,12,196,250,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12
1500000US360470558002,"Block Group 2, Census Tract 558, Kings County, New York",1358,207,1099,216,820,202,18,22,0,12,221,121,0,12,0,12,40,38,0,12,40,38,259,145,223,139,0,12,0,12,7,10,0,12,29,44,0,12,0,12,0,12
1500000US360470510021,"Block Group 1, Census Tract 510.02, Kings County, New York",1963,383,1698,345,224,103,1369,352,0,12,16,18,0,12,0,12,89,74,0,12,89,74,265,188,25,41,23,24,0,12,0,12,0,12,217,178,0,12,0,12,0,12
1500000US360470724002,"Block Group 2, Census Tract 724, Kings County, New York",820,202,820,202,6,9,814,203,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12
1500000US360470652001,"Block Group 1, Census Tract 652, Kings County, New York",1121,170,1018,185,938,180,30,39,0,12,25,37,0,12,0,12,25,30,0,12,25,30,103,95,103,95,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12
1500000US360470282002,"Block Group 2, Census Tract 282, Kings County, New York",1403,505,1304,500,349,247,0,12,0,12,955,458,0,12,0,12,0,12,0,12,0,12,99,96,81,91,2,9,10,16,0,12,0,12,0,12,6,20,0,12,6,20
1500000US360470102002,"Block Group 2, Census Tract 102, Kings County, New York",2131,610,1922,604,67,40,10,12,0,12,1845,611,0,12,0,12,0,12,0,12,0,12,209,123,157,89,13,21,0,12,0,12,0,12,8,13,31,35,0,12,31,35
1500000US360610059001,"Block Group 1, Census Tract 59, New York County, New York",1068,275,1007,269,949,248,15,25,0,12,43,73,0,12,0,12,0,12,0,12,0,12,61,49,16,26,0,12,32,50,0,12,0,12,13,21,0,12,0,12,0,12
1500000US360610006002,"Block Group 2, Census Tract 6, New York County, New York",2013,771,1254,444,26,42,376,272,64,104,788,377,0,12,0,12,0,12,0,12,0,12,759,685,0,12,0,12,0,12,0,12,0,12,343,300,416,640,0,12,416,640
1500000US360610211002,"Block Group 2, Census Tract 211, New York County, New York",954,297,902,276,491,207,30,49,0,12,252,191,0,12,0,12,129,110,39,64,90,90,52,61,26,42,0,12,0,12,0,12,0,12,26,42,0,12,0,12,0,12
1500000US360610132002,"Block Group 2, Census Tract 132, New York County, New York",1007,461,783,432,658,376,0,12,0,12,83,96,0,12,0,12,42,67,0,12,42,67,224,347,224,347,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12
1500000US360610245003,"Block Group 3, Census Tract 245, New York County, New York",1913,725,288,194,268,198,0,12,0,12,20,33,0,12,0,12,0,12,0,12,0,12,1625,692,238,200,0,12,0,12,0,12,0,12,1159,660,228,272,30,51,198,294
1500000US360610114022,"Block Group 2, Census Tract 114.02, New York County, New York",775,178,710,167,613,150,0,12,0,12,42,39,0,12,0,12,55,55,0,12,55,55,65,51,19,20,0,12,8,13,0,12,0,12,38,34,0,12,0,12,0,12
1500000US360610216003,"Block Group 3, Census Tract 216, New York County, New York",1364,472,1241,447,46,37,1120,452,0,12,18,29,0,12,0,12,57,47,0,12,57,47,123,143,20,33,0,12,0,12,0,12,0,12,103,138,0,12,0,12,0,12
1500000US360610106020,"Block Group 0, Census Tract 106.02, New York County, New York",0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12
1500000US360610126006,"Block Group 6, Census Tract 126, New York County, New York",1501,656,1430,679,1430,679,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,71,89,71,89,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12
1500000US360610048004,"Block Group 4, Census Tract 48, New York County, New York",1261,237,1089,230,855,203,117,106,0,12,117,85,0,12,0,12,0,12,0,12,0,12,172,118,125,96,0,12,0,12,0,12,0,12,28,34,19,31,0,12,19,31
1500000US360610142001,"Block Group 1, Census Tract 142, New York County, New York",345,133,340,134,289,121,5,11,0,12,15,25,0,12,0,12,31,35,0,12,31,35,5,11,0,12,0,12,0,12,0,12,0,12,5,11,0,12,0,12,0,12
1500000US360610015021,"Block Group 1, Census Tract 15.02, New York County, New York",3069,422,2890,412,2075,425,99,57,0,12,511,187,0,12,0,12,205,118,0,12,205,118,179,92,152,84,0,12,0,12,0,12,0,12,9,16,18,28,18,28,0,12
1500000US360610273003,"Block Group 3, Census Tract 273, New York County, New York",2534,393,1929,381,1542,403,169,129,0,12,30,35,0,12,0,12,188,136,0,12,188,136,605,263,289,155,0,12,56,82,0,12,0,12,190,143,70,105,70,105,0,12
1500000US360610186001,"Block Group 1, Census Tract 186, New York County, New York",2327,715,1046,550,0,12,959,542,0,12,87,105,0,12,0,12,0,12,0,12,0,12,1281,557,296,330,156,148,0,12,0,12,0,12,639,475,190,170,86,95,104,143
1500000US360610236004,"Block Group 4, Census Tract 236, New York County, New York",3042,856,2794,835,0,12,2659,829,46,68,23,35,0,12,0,12,66,93,14,22,52,88,248,190,60,98,86,82,0,12,0,12,0,12,102,158,0,12,0,12,0,12
1500000US360610048006,"Block Group 6, Census Tract 48, New York County, New York",1034,323,977,302,797,288,76,61,0,12,81,77,0,12,0,12,23,31,0,12,23,31,57,73,38,60,0,12,0,12,0,12,0,12,19,39,0,12,0,12,0,12
1500000US360610161004,"Block Group 4, Census Tract 161, New York County, New York",1025,294,1010,294,923,283,0,12,0,12,55,55,0,12,0,12,32,50,0,12,32,50,15,25,15,25,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12
1500000US360610291005,"Block Group 5, Census Tract 291, New York County, New York",1980,683,105,72,45,37,27,29,0,12,0,12,0,12,0,12,33,40,13,21,20,33,1875,693,514,342,506,464,0,12,0,12,0,12,809,454,46,73,46,73,0,12
1500000US360610206001,"Block Group 1, Census Tract 206, New York County, New York",1914,349,1666,343,379,200,1118,286,0,12,131,123,0,12,0,12,38,53,0,12,38,53,248,128,104,93,19,25,0,12,0,12,0,12,79,77,46,83,0,12,46,83
1500000US360610118005,"Block Group 5, Census Tract 118, New York County, New York",658,414,658,414,613,418,2,4,0,12,43,52,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12
1500000US360610144014,"Block Group 4, Census Tract 144.01, New York County, New York",1459,465,1418,473,967,261,0,12,0,12,366,381,0,12,0,12,85,119,12,20,73,117,41,37,28,32,13,20,0,12,0,12,0,12,0,12,0,12,0,12,0,12
1500000US360610014011,"Block Group 1, Census Tract 14.01, New York County, New York",1724,272,1478,282,1120,268,31,34,0,12,221,128,0,12,0,12,106,68,0,12,106,68,246,157,199,158,9,15,0,12,0,12,0,12,29,35,9,14,0,12,9,14
1500000US360610247001,"Block Group 1, Census Tract 247, New York County, New York",1380,549,600,287,518,277,66,76,0,12,16,28,0,12,0,12,0,12,0,12,0,12,780,569,11,20,0,12,0,12,0,12,0,12,769,571,0,12,0,12,0,12
1500000US360610293001,"Block Group 1, Census Tract 293, New York County, New York",1677,587,288,191,162,123,0,12,0,12,36,50,0,12,0,12,90,113,0,12,90,113,1389,575,163,196,127,139,0,12,0,12,0,12,962,534,137,182,32,54,105,172
1500000US360610243023,"Block Group 3, Census Tract 243.02, New York County, New York",1937,583,911,406,0,12,911,406,0,12,0,12,0,12,0,12,0,12,0,12,0,12,1026,461,186,206,437,426,16,25,0,12,0,12,387,359,0,12,0,12,0,12
1500000US360610095001,"Block Group 1, Census Tract 95, New York County, New York",1748,245,1550,225,1216,213,0,12,0,12,271,118,0,12,0,12,63,55,0,12,63,55,198,135,193,135,0,12,0,12,0,12,0,12,5,9,0,12,0,12,0,12
1500000US360610212003,"Block Group 3, Census Tract 212, New York County, New York",1010,280,944,290,89,50,740,289,0,12,26,43,0,12,0,12,89,131,0,12,89,131,66,77,27,42,0,12,0,12,0,12,0,12,39,63,0,12,0,12,0,12
1500000US360610061003,"Block Group 3, Census Tract 61, New York County, New York",1328,309,1284,311,1077,278,81,127,0,12,94,102,0,12,5,19,27,31,0,12,27,31,44,47,44,47,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12
1500000US360610160021,"Block Group 1, Census Tract 160.02, New York County, New York",1839,202,1516,247,1305,243,23,38,0,12,161,108,0,12,18,19,9,15,0,12,9,15,323,200,316,199,0,12,0,12,0,12,0,12,7,12,0,12,0,12,0,12
1500000US360610122002,"Block Group 2, Census Tract 122, New York County, New York",632,168,608,163,604,172,0,12,0,12,4,40,0,12,0,12,0,12,0,12,0,12,24,28,24,28,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12
1500000US360610210000,"Block Group 0, Census Tract 210, New York County, New York",0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12
1500000US360610208003,"Block Group 3, Census Tract 208, New York County, New York",1696,446,1336,421,260,168,996,432,0,12,47,42,0,12,0,12,33,31,0,12,33,31,360,261,143,177,49,50,21,37,31,53,0,12,98,165,18,31,18,31,0,12
1500000US360610219004,"Block Group 4, Census Tract 219, New York County, New York",416,308,322,291,0,12,322,291,0,12,0,12,0,12,0,12,0,12,0,12,0,12,94,116,77,109,0,12,0,12,0,12,0,12,0,12,17,27,17,27,0,12
1500000US360610229002,"Block Group 2, Census Tract 229, New York County, New York",1515,589,715,299,246,163,383,251,0,12,52,61,0,12,0,12,34,45,0,12,34,45,800,430,199,237,37,56,0,12,0,12,0,12,356,396,208,193,0,12,208,193
1500000US360610090006,"Block Group 6, Census Tract 90, New York County, New York",1340,415,1233,413,1069,413,0,12,0,12,164,122,0,12,0,12,0,12,0,12,0,12,107,113,107,113,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12
1500000US360610132005,"Block Group 5, Census Tract 132, New York County, New York",1633,1005,762,242,690,245,0,12,0,12,72,69,0,12,0,12,0,12,0,12,0,12,871,1007,155,224,0,12,0,12,0,12,0,12,716,987,0,12,0,12,0,12
1500000US360610116001,"Block Group 1, Census Tract 116, New York County, New York",1432,322,1356,320,848,252,72,95,0,12,426,230,0,12,0,12,10,21,0,12,10,21,76,54,29,32,5,11,0,12,0,12,0,12,42,45,0,12,0,12,0,12
1500000US360610086020,"Block Group 0, Census Tract 86.02, New York County, New York",0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12
1500000US360610303003,"Block Group 3, Census Tract 303, New York County, New York",1653,343,1171,249,958,220,94,70,0,12,57,43,0,12,0,12,62,82,0,12,62,82,482,269,83,57,18,19,0,12,0,12,0,12,357,248,24,27,24,27,0,12
1500000US360610239002,"Block Group 2, Census Tract 239, New York County, New York",1793,433,626,211,92,67,398,157,0,12,104,91,0,12,5,12,27,29,0,12,27,29,1167,425,243,168,122,114,107,128,0,12,0,12,367,264,328,346,272,342,56,69
1500000US360610263004,"Block Group 4, Census Tract 263, New York County, New York",2060,622,641,246,272,133,291,224,0,12,78,86,0,12,0,12,0,12,0,12,0,12,1419,601,260,127,74,87,0,12,0,12,0,12,937,615,148,140,92,121,56,88
1500000US360610073005,"Block Group 5, Census Tract 73, New York County, New York",860,403,860,403,830,391,0,12,0,12,30,49,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12
1500000US360610269005,"Block Group 5, Census Tract 269, New York County, New York",1909,505,340,225,53,49,184,202,0,12,61,63,0,12,13,20,29,43,0,12,29,43,1569,471,129,103,185,164,111,164,0,12,0,12,808,377,336,314,255,311,81,95
1500000US360610152000,"Block Group 0, Census Tract 152, New York County, New York",0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12
1500000US360610139006,"Block Group 6, Census Tract 139, New York County, New York",1519,625,1413,631,782,455,0,12,31,47,479,328,0,12,0,12,121,113,0,12,121,113,106,135,106,135,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12
1500000US360610224002,"Block Group 2, Census Tract 224, New York County, New York",1275,377,868,314,314,188,519,290,0,12,0,12,0,12,0,12,35,44,0,12,35,44,407,296,0,12,0,12,0,12,0,12,0,12,407,296,0,12,0,12,0,12
1500000US360610218004,"Block Group 4, Census Tract 218, New York County, New York",2101,453,1512,352,348,226,1048,320,0,12,22,36,0,12,0,12,94,154,0,12,94,154,589,306,19,30,65,65,0,12,0,12,0,12,496,314,9,19,9,19,0,12
1500000US360610071002,"Block Group 2, Census Tract 71, New York County, New York",1575,298,1539,304,1283,272,30,24,0,12,217,117,5,9,0,12,4,9,0,12,4,9,36,26,36,26,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12
1500000US360610193003,"Block Group 3, Census Tract 193, New York County, New York",1097,414,845,353,220,181,198,228,0,12,427,248,0,12,0,12,0,12,0,12,0,12,252,285,30,50,0,12,0,12,0,12,0,12,80,125,142,238,0,12,142,238
1500000US360610016001,"Block Group 1, Census Tract 16, New York County, New York",2393,563,2393,563,95,95,0,12,0,12,2298,569,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12
1500000US360610021001,"Block Group 1, Census Tract 21, New York County, New York",3306,504,3123,497,2675,478,32,33,0,12,258,201,0,12,0,12,158,153,0,12,158,153,183,181,183,181,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12
1500000US360610291001,"Block Group 1, Census Tract 291, New York County, New York",1672,441,395,122,88,82,288,92,0,12,19,33,0,12,0,12,0,12,0,12,0,12,1277,447,508,345,78,84,0,12,0,12,0,12,691,423,0,12,0,12,0,12
1500000US360610255002,"Block Group 2, Census Tract 255, New York County, New York",1001,432,427,203,220,105,24,36,0,12,82,85,0,12,6,10,95,115,0,12,95,115,574,416,346,379,44,71,0,12,0,12,0,12,134,123,50,79,50,79,0,12
1500000US360610059003,"Block Group 3, Census Tract 59, New York County, New York",2015,348,1787,303,1424,268,22,28,0,12,327,118,0,12,0,12,14,27,0,12,14,27,228,169,228,169,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12
1500000US360610151003,"Block Group 3, Census Tract 151, New York County, New York",1093,439,775,469,179,308,313,283,0,12,177,279,0,12,0,12,106,188,0,12,106,188,318,433,318,433,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12
1500000US360610086032,"Block Group 2, Census Tract 86.03, New York County, New York",962,233,832,233,779,219,0,12,0,12,36,42,0,12,0,12,17,27,0,12,17,27,130,99,114,98,0,12,0,12,0,12,0,12,16,26,0,12,0,12,0,12
1500000US360610064001,"Block Group 1, Census Tract 64, New York County, New York",1921,501,1906,501,1353,487,60,52,0,12,409,273,0,12,84,128,0,12,0,12,0,12,15,21,15,21,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12
1500000US360610195000,"Block Group 0, Census Tract 195, New York County, New York",0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12
1500000US360610005001,"Block Group 1, Census Tract 5, New York County, New York",0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12
1500000US360610255004,"Block Group 4, Census Tract 255, New York County, New York",1060,329,809,344,301,205,83,103,25,35,391,408,0,12,0,12,9,15,0,12,9,15,251,145,145,111,24,29,0,12,0,12,0,12,46,74,36,48,0,12,36,48
1500000US360610086033,"Block Group 3, Census Tract 86.03, New York County, New York",628,209,628,209,570,206,0,12,11,18,47,43,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12
1500000US360610167002,"Block Group 2, Census Tract 167, New York County, New York",1137,235,1120,234,929,211,19,32,0,12,159,152,0,12,0,12,13,21,0,12,13,21,17,31,17,31,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12
1500000US360610317044,"Block Group 4, Census Tract 317.04, New York County, New York",3164,664,2874,611,2189,612,0,12,0,12,622,280,0,12,0,12,63,51,0,12,63,51,290,290,252,282,0,12,0,12,0,12,0,12,0,12,38,67,38,67,0,12
1500000US360610096001,"Block Group 1, Census Tract 96, New York County, New York",141,47,138,48,95,43,0,12,0,12,43,28,0,12,0,12,0,12,0,12,0,12,3,6,0,12,0,12,0,12,0,12,0,12,0,12,3,6,0,12,3,6
